5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.023333333,0.028,0.064,0.1,0.12,0.115519217,Very_Low,,,0.000544444,0.000784,0.004096,0.01,0.0144,0.013344689
0.023333333,0.028,0.066666667,0.1,0.12,0.114569656,Very_Low,,,0.000544444,0.000784,0.004444444,0.01,0.0144,0.013126206
0.023333333,0.028,0.066666667,0.1,0.12,0.113806554,Very_Low,,,0.000544444,0.000784,0.004444444,0.01,0.0144,0.012951932
0.023333333,0.028,0.066666667,0.1,0.128,0.121881396,Very_Low,,,0.000544444,0.000784,0.004444444,0.01,0.016384,0.014855075
0.023333333,0.028,0.066666667,0.1,0.132,0.125821526,Very_Low,,,0.000544444,0.000784,0.004444444,0.01,0.017424,0.015831056
0.023333333,0.028,0.072,0.1,0.132,0.125624827,Very_Low,,,0.000544444,0.000784,0.005184,0.01,0.017424,0.015781597
0.023333333,0.028,0.072,0.1,0.136,0.129935506,Very_Low,,,0.000544444,0.000784,0.005184,0.01,0.018496,0.016883236
0.021666667,0.026,0.072,0.14,0.14,0.134422625,Very_Low,,,0.000469444,0.000676,0.005184,0.0196,0.0196,0.018069442
0.02,0.024,0.077333333,0.1,0.14,0.134753247,Very_Low,,,0.0004,0.000576,0.005980444,0.01,0.0196,0.018158438
0.021666667,0.026,0.08,0.1,0.14,0.135241286,Very_Low,,,0.000469444,0.000676,0.0064,0.01,0.0196,0.018290205
0.02,0.024,0.077333333,0.14,0.14,0.135874761,Very_Low,,,0.0004,0.000576,0.005980444,0.0196,0.0196,0.018461951
0.02,0.024,0.08,0.12,0.14,0.136640356,Very_Low,,,0.0004,0.000576,0.0064,0.0144,0.0196,0.018670587
0.02,0.024,0.085333333,0.12,0.14,0.137523673,Very_Low,,,0.0004,0.000576,0.007281778,0.0144,0.0196,0.018912761
0.018333333,0.022,0.082666667,0.12,0.14,0.138509495,Very_Low,,,0.000336111,0.000484,0.006833778,0.0144,0.0196,0.01918488
0.016666667,0.02,0.082666667,0.14,0.14,0.139582048,Very_Low,,,0.000277778,0.0004,0.006833778,0.0196,0.0196,0.019483148
0.016666667,0.02,0.082666667,0.12,0.14,0.140725264,Very_Low,,,0.000277778,0.0004,0.006833778,0.0144,0.0196,0.0198036
0.016666667,0.02,0.085333333,0.12,0.144,0.146247362,Very_Low,,,0.000277778,0.0004,0.007281778,0.0144,0.020736,0.021388291
0.015,0.018,0.082666667,0.12,0.144,0.147483799,Very_Low,,,0.000225,0.000324,0.006833778,0.0144,0.020736,0.021751471
0.016666667,0.02,0.082666667,0.14,0.148,0.153067771,Very_Low,,,0.000277778,0.0004,0.006833778,0.0196,0.021904,0.023429743
