5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.052301241,0.064338923,0.128514108,0.164444444,0.191428571,0.147894591,Medium,,,0.00273542,0.004139497,0.016515876,0.027041975,0.036644898,0.02187281
0.05277024,0.064721577,0.127124615,0.168888889,0.197142857,0.155486443,Medium,,,0.002784698,0.004188883,0.016160668,0.028523457,0.038865306,0.024176034
0.053211044,0.065195215,0.125897734,0.173333333,0.202857143,0.156952875,Medium,,,0.002831415,0.004250416,0.015850239,0.030044444,0.04115102,0.024634205
0.053617286,0.065756888,0.124849312,0.177777778,0.208571429,0.165075892,Medium,,,0.002874813,0.004323968,0.015587351,0.031604938,0.043502041,0.02725005
0.053983075,0.066402784,0.12399335,0.177777778,0.214285714,0.167035188,Medium,,,0.002914172,0.00440933,0.015374351,0.031604938,0.045918367,0.027900754
0.051903087,0.063768261,0.117341863,0.177777778,0.22,0.175608408,Medium,,,0.00269393,0.004066391,0.013769113,0.031604938,0.0484,0.030838313
0.05217265,0.064567888,0.116904771,0.182222222,0.22,0.177971436,Medium,,,0.002721985,0.004169012,0.013666725,0.033204938,0.0484,0.031673832
0.052387816,0.065435484,0.116689797,0.186666667,0.225714286,0.180498692,Medium,,,0.002744483,0.004281803,0.013616509,0.034844445,0.050946939,0.032579778
0.052545425,0.066364179,0.116702392,0.191111111,0.228571429,0.183163439,Medium,,,0.002761022,0.004404204,0.013619448,0.036523457,0.052244898,0.033548845
0.050243153,0.06398647,0.110945682,0.195555556,0.231428571,0.192338099,Medium,,,0.002524374,0.004094268,0.012308944,0.038241975,0.053559183,0.036993944
0.05027955,0.065014286,0.111420431,0.2,0.234285714,0.19519456,Medium,,,0.002528033,0.004226857,0.012414512,0.04,0.054889796,0.038100916
0.050254064,0.066079058,0.112125027,0.2,0.24,0.204504491,Medium,,,0.002525471,0.004366442,0.012572022,0.04,0.0576,0.041822087
0.050167046,0.067171797,0.113055493,0.2,0.24,0.213839642,Medium,,,0.002516733,0.00451205,0.012781544,0.04,0.0576,0.045727392
0.045219749,0.06156317,0.102205519,0.2,0.245714286,0.223172139,Medium,,,0.002044826,0.003790024,0.010445968,0.04,0.06037551,0.049805804
0.045014308,0.062683583,0.103566507,0.2,0.248571429,0.226074763,Medium,,,0.002026288,0.003929232,0.010726021,0.04,0.061787755,0.051109798
0.047153703,0.067163267,0.111127654,0.2,0.251428571,0.228921208,Medium,,,0.002223472,0.004510904,0.012349355,0.04,0.063216326,0.052404919
0.044441716,0.064912362,0.106876036,0.204444444,0.257142857,0.231686331,Medium,,,0.001975066,0.004213615,0.011422487,0.041797531,0.066122449,0.053678556
0.04648287,0.069361008,0.114796727,0.208888889,0.262857143,0.234346365,Medium,,,0.002160657,0.004810949,0.013178289,0.043634568,0.069093878,0.054918219
0.043682359,0.067059429,0.110872927,0.208888889,0.265714286,0.23687912,Medium,,,0.001908148,0.004496967,0.012292806,0.043634568,0.070604082,0.056111717
0.040845967,0.064718024,0.10708611,0.213333333,0.268571429,0.239264155,Medium,,,0.001668393,0.004188423,0.011467435,0.045511111,0.072130612,0.057247336
0.040379977,0.065687447,0.109416192,0.213333333,0.271428571,0.241482922,Medium,,,0.001630543,0.004314841,0.011971903,0.045511111,0.073673469,0.058314002
0.039891072,0.066598697,0.111841704,0.213333333,0.271428571,0.243518887,Medium,,,0.001591298,0.004435386,0.012508567,0.045511111,0.073673469,0.059301448
0.036986234,0.064083195,0.108339991,0.213333333,0.271428571,0.251757616,Medium,,,0.001367982,0.004106656,0.011737554,0.045511111,0.073673469,0.063381897
0.036472634,0.064852864,0.11088741,0.213333333,0.271428571,0.259786846,Medium,,,0.001330253,0.004205894,0.012296018,0.045511111,0.073673469,0.067489205
0.03595752,0.065540197,0.113459545,0.213333333,0.271428571,0.267596518,Medium,,,0.001292943,0.004295517,0.012873068,0.045511111,0.073673469,0.071607896
0.033048111,0.062778331,0.110031423,0.217777778,0.274285714,0.268778789,Medium,,,0.001092178,0.003941119,0.012106914,0.047427161,0.075232653,0.072242037
0.032551478,0.063281106,0.112577747,0.217777778,0.277142857,0.276128024,Medium,,,0.001059599,0.004004498,0.012673749,0.047427161,0.076808163,0.076246686
0.032074446,0.063683121,0.115073118,0.217777778,0.28,0.276840756,Medium,,,0.00102877,0.00405554,0.013241822,0.047427161,0.0784,0.076640804
0.031623483,0.063979788,0.117492269,0.222222222,0.282857143,0.277315634,Medium,,,0.001000045,0.004093413,0.013804433,0.049382716,0.080008163,0.076903961
0.03120461,0.064167367,0.119810292,0.217777778,0.285714286,0.277553344,Medium,,,0.000973728,0.004117451,0.014354506,0.047427161,0.081632653,0.077035859
0.030823308,0.064243012,0.122002871,0.217777778,0.285714286,0.283956521,Medium,,,0.000950076,0.004127165,0.014884701,0.047427161,0.081632653,0.080631306
0.03048444,0.064204789,0.124046496,0.217777778,0.285714286,0.283729639,Medium,,,0.000929301,0.004122255,0.015387533,0.047427161,0.081632653,0.080502508
0.030192181,0.0640517,0.125918688,0.217777778,0.288571429,0.289678897,Medium,,,0.000911568,0.00410262,0.015855516,0.047427161,0.08327347,0.083913863
0.029949962,0.063783696,0.127598198,0.217777778,0.291428571,0.295412086,Medium,,,0.000897,0.00406836,0.0162813,0.047427161,0.084930612,0.087268301
0.029760426,0.063401676,0.12906521,0.217777778,0.294285714,0.300938457,Medium,,,0.000885683,0.004019773,0.016657828,0.047427161,0.086604081,0.090563955
0.027225389,0.059547487,0.124301519,0.217777778,0.294285714,0.306268578,Medium,,,0.000741222,0.003545903,0.015450868,0.047427161,0.086604081,0.093800442
0.024745831,0.055583905,0.11929071,0.213333333,0.294285714,0.311414195,Medium,,,0.000612356,0.00308957,0.014230273,0.045511111,0.086604081,0.096978801
0.027121883,0.058234617,0.126018303,0.208888889,0.288571429,0.309988083,Medium,,,0.000735597,0.003391271,0.015880613,0.043634568,0.08327347,0.096092612
0.02475284,0.054064193,0.120471899,0.204444444,0.282857143,0.308403912,Medium,,,0.000612703,0.002922937,0.014513478,0.041797531,0.080008163,0.095112973
0.024837184,0.053158045,0.120641297,0.204444444,0.28,0.306676098,Medium,,,0.000616886,0.002825778,0.014554323,0.041797531,0.0784,0.094050229
0.024972615,0.052162383,0.120518592,0.2,0.28,0.304819679,Medium,,,0.000623631,0.002720914,0.014524731,0.04,0.0784,0.092915037
0.022756101,0.047724167,0.114098262,0.2,0.277142857,0.302850179,Medium,,,0.00051784,0.002277596,0.013018413,0.04,0.076808163,0.091718231
0.020583937,0.043211044,0.107377222,0.2,0.277142857,0.300783493,Medium,,,0.000423698,0.001867194,0.011529868,0.04,0.076808163,0.09047071
0.020851813,0.041991289,0.106354865,0.2,0.277142857,0.30503577,Medium,,,0.000434798,0.001763268,0.011311357,0.04,0.076808163,0.093046821
0.021154893,0.040713728,0.105033077,0.2,0.274285714,0.30922331,Medium,,,0.000447529,0.001657608,0.011031947,0.04,0.075232653,0.095619055
0.0190879,0.036027673,0.097416235,0.2,0.271428571,0.313362468,Medium,,,0.000364348,0.001297993,0.009489923,0.04,0.073673469,0.098196036
0.021845207,0.038022835,0.101511175,0.2,0.271428571,0.317469565,Medium,,,0.000477213,0.001445736,0.010304519,0.04,0.073673469,0.100786925
0.019820938,0.033269245,0.093327147,0.2,0.271428571,0.321560811,Medium,,,0.00039287,0.001106843,0.008709956,0.04,0.073673469,0.103401355
0.020209061,0.03185717,0.090875742,0.195555556,0.268571429,0.319252233,Medium,,,0.000408406,0.001014879,0.0082584,0.038241975,0.072130612,0.101921988
0.020603493,0.030437024,0.088170803,0.195555556,0.268571429,0.31695961,Medium,,,0.000424504,0.000926412,0.007774091,0.038241975,0.072130612,0.100463394
0.018598199,0.025659282,0.079228314,0.195555556,0.265714286,0.321098417,Medium,,,0.000345893,0.000658399,0.006277126,0.038241975,0.070604082,0.103104193
0.018987289,0.024254387,0.076066268,0.191111111,0.262857143,0.318883773,Medium,,,0.000360517,0.000588275,0.005786077,0.036523457,0.069093878,0.101686861
0.019365113,0.022872664,0.072704522,0.191111111,0.257142857,0.323130393,Medium,,,0.000375008,0.000523159,0.005285948,0.036523457,0.066122449,0.104413251
0.017326349,0.018164235,0.063164634,0.191111111,0.254285714,0.327452545,Medium,,,0.000300202,0.000329939,0.003989771,0.036523457,0.064661224,0.107225169
0.017666084,0.016858928,0.059469679,0.186666667,0.248571429,0.331864007,Medium,,,0.000312091,0.000284223,0.003536643,0.034844445,0.061787755,0.110133719
0.01797989,0.015606197,0.055644062,0.182222222,0.245714286,0.329978027,Medium,,,0.000323276,0.000243553,0.003096262,0.033204938,0.06037551,0.108885498
0.018263885,0.014415042,0.051713311,0.182222222,0.242857143,0.334607285,Medium,,,0.000333569,0.000207793,0.002674267,0.033204938,0.058979592,0.111962035
0.016114788,0.009933933,0.041703864,0.177777778,0.24,0.332963847,Medium,,,0.000259686,9.87E-05,0.001739212,0.031604938,0.0576,0.110864923
0.016329961,0.008890736,0.037642845,0.177777778,0.237142857,0.331459126,Medium,,,0.000266668,7.90E-05,0.001416984,0.031604938,0.056236735,0.109865152
0.016507442,0.007932654,0.033557837,0.177777778,0.234285714,0.330103834,Medium,,,0.000272496,6.29E-05,0.001126128,0.031604938,0.054889796,0.108968541
0.016645959,0.00706616,0.029476651,0.173333333,0.228571429,0.328907937,Medium,,,0.000277088,4.99E-05,0.000868873,0.030044444,0.052244898,0.108180431
0.016744943,0.006296946,0.025427087,0.168888889,0.222857143,0.334280597,Medium,,,0.000280393,3.97E-05,0.000646537,0.028523457,0.049665306,0.111743518
0.012004513,-0.00109012,0.009436705,0.164444444,0.22,0.33343012,Medium,,,0.000144108,1.19E-06,8.91E-05,0.027041975,0.0484,0.111175645
0.012025465,-0.001651042,0.005532588,0.16,0.217142857,0.339163896,Medium,,,0.000144612,2.73E-06,3.06E-05,0.0256,0.04715102,0.115032148
0.012009238,-0.002102718,0.001741116,0.155555556,0.214285714,0.338688338,Medium,,,0.000144222,4.42E-06,3.03E-06,0.024197531,0.045918367,0.11470979
0.011957876,-0.00244297,-0.001912255,0.155555556,0.214285714,0.338408813,Medium,,,0.000142991,5.97E-06,3.66E-06,0.024197531,0.045918367,0.114520525
