5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.071444018,0.124137931,0.256,0.433846154,1.028,0.41584,Very_High,,,0.005104248,0.015410226,0.065536,0.188222485,1.056784,0.172922906
0.073666391,0.124137931,0.26,0.433846154,1.024,0.44792,Very_High,,,0.005426737,0.015410226,0.0676,0.188222485,1.048576,0.200632326
0.07590456,0.124137931,0.26,0.433846154,1.016,0.44792,Very_High,,,0.005761502,0.015410226,0.0676,0.188222485,1.032256,0.200632326
0.078158951,0.124137931,0.264,0.430769231,1.016,0.44792,Very_High,,,0.006108822,0.015410226,0.069696,0.18556213,1.032256,0.200632326
0.07814413,0.124137931,0.268,0.430769231,1.012,0.41584,Very_High,,,0.006106505,0.015410226,0.071824,0.18556213,1.024144,0.172922906
0.078145946,0.124137931,0.276,0.427692308,1.008,0.44792,Very_High,,,0.006106789,0.015410226,0.076176,0.18292071,1.016064,0.200632326
0.07816438,0.124137931,0.284,0.424615385,1,0.41584,Very_High,,,0.00610967,0.015410226,0.080656,0.180298225,1,0.172922906
0.078199269,0.126896552,0.288,0.421538462,0.996,0.41584,Very_High,,,0.006115126,0.016102735,0.082944,0.177694675,0.992016,0.172922906
0.078250299,0.126896552,0.292,0.418461538,0.988,0.41584,Very_High,,,0.006123109,0.016102735,0.085264,0.175110059,0.976144,0.172922906
0.078317013,0.126896552,0.296,0.415384615,0.98,0.41584,Very_High,,,0.006133555,0.016102735,0.087616,0.172544378,0.9604,0.172922906
0.078398813,0.126896552,0.296,0.415384615,0.968,0.38376,Very_High,,,0.006146374,0.016102735,0.087616,0.172544378,0.937024,0.147271738
0.078494965,0.126896552,0.296,0.412307692,0.96,0.38376,Very_High,,,0.00616146,0.016102735,0.087616,0.169997633,0.9216,0.147271738
0.080890323,0.126896552,0.3,0.409230769,0.952,0.38376,Very_High,,,0.006543244,0.016102735,0.09,0.167469822,0.906304,0.147271738
0.083298189,0.129655172,0.3,0.406153846,0.94,0.38376,Very_High,,,0.006938588,0.016810464,0.09,0.164960947,0.8836,0.147271738
